txn_id,app,psp_candidate,src_bank,dest_bank,amount,channel,device_type,network_latency_ms,hour,weekday,recent_fail_rate_src_dest_5m,psp_success_rate_5m,status
3270a981-d2a4-4643-a9e7-256a66a66c45,PhonePe,SBI_PSP,Axis,ICICI,387,UPI,Android,261,1,0,0.027,0.971,success
c6bbe7f9-6fbe-4d47-99a6-bd4bc746cabb,Paytm,HDFC_PSP,ICICI,ICICI,240,UPI,iOS,233,18,3,0.113,0.976,success
02c45e94-ad00-461c-99ae-301756dd9956,GooglePay,HDFC_PSP,Axis,Axis,3184,UPI,iOS,142,7,6,0.033,0.986,success
685467c6-d5e0-4aad-aff7-fd1c3f603a4e,GooglePay,Axis_PSP,Axis,Axis,880,UPI,Android,54,9,4,0.029,0.958,success
d94040eb-cb41-4f00-8fae-4cbf542f2dea,GooglePay,SBI_PSP,ICICI,YesBank,102,UPI,Android,136,0,3,0.029,0.964,success
79e8406c-5e9b-41f3-87e7-dd4f32168bf3,GooglePay,SBI_PSP,SBI,YesBank,602,UPI,iOS,54,18,0,0.098,0.974,success
5b9789a9-f635-42d0-8ddc-7d1abe1cad61,GooglePay,Axis_PSP,ICICI,HDFC,1608,UPI,Android,143,9,0,0.012,0.945,success
cc00d4c4-179f-4281-8e70-8d2e0ce0f0f0,Paytm,Axis_PSP,ICICI,HDFC,1757,UPI,Android,98,7,2,0.087,0.95,success
598d0b96-eafd-479d-aa8b-1d7e4bdb6a79,Paytm,Axis_PSP,ICICI,ICICI,301,UPI,iOS,120,13,4,0.019,0.958,success
b392646b-2c91-447f-aaf6-cc01f1590de4,GooglePay,HDFC_PSP,YesBank,HDFC,1584,UPI,Android,156,12,6,0.094,0.976,success
74cae6bd-1d3d-4f02-b7e4-e6a6e9974509,GooglePay,HDFC_PSP,HDFC,Axis,645,UPI,Android,234,14,3,0.084,0.983,failure
d2375720-61c5-49b7-b6e2-0ec2463778ae,PhonePe,SBI_PSP,YesBank,YesBank,751,UPI,iOS,113,0,1,0.093,0.972,success
c5828dc3-ee59-410c-9695-1ea9eb651d69,GooglePay,Axis_PSP,ICICI,SBI,2177,UPI,Android,153,8,6,0.041,0.958,failure
666e1497-4bb8-4463-944c-d0cc18906f55,PhonePe,Axis_PSP,Axis,ICICI,1687,UPI,Android,23,21,6,0.085,0.966,success
c43e5fee-02f0-4f6e-851e-8bef9805865b,GooglePay,HDFC_PSP,YesBank,ICICI,1755,UPI,iOS,290,15,2,0.026,0.981,failure
3e940e3d-3dfe-45c4-849d-51b79aae1979,PhonePe,HDFC_PSP,YesBank,Axis,2304,UPI,iOS,165,4,3,0.073,0.977,success
77685a81-78e1-464c-95ba-3a8cff3cc717,PhonePe,HDFC_PSP,ICICI,Axis,2338,UPI,Android,147,1,2,0.049,0.974,success
8a2ee4c8-aac0-473a-a19e-fe2bc9f88355,PhonePe,Axis_PSP,SBI,YesBank,1161,UPI,iOS,151,4,6,0.094,0.949,success
e740c89c-1b25-4f1c-90ef-3fe3da4e6cd7,Paytm,Axis_PSP,SBI,Axis,3196,UPI,iOS,234,4,5,0.014,0.954,success
eef03a6a-da03-4be6-83cd-88e8aef2ee72,PhonePe,SBI_PSP,YesBank,SBI,740,UPI,iOS,157,20,6,0.064,0.973,success
a6648f52-b3c3-4adb-89d3-07120eaf8736,Paytm,SBI_PSP,Axis,ICICI,1250,UPI,Android,189,20,3,0.138,0.973,success
82fa6be7-97c1-4569-9291-b063005d0434,Paytm,HDFC_PSP,HDFC,HDFC,1019,UPI,Android,133,18,2,0.09,0.983,success
bfba3af1-3760-4d92-8827-58ea5448b3ca,PhonePe,Axis_PSP,YesBank,HDFC,419,UPI,iOS,135,18,6,0.1,0.957,success
e0d137c7-5a9e-41e0-b6fa-d832fe859ab0,GooglePay,HDFC_PSP,Axis,SBI,1565,UPI,iOS,268,8,4,0.04,0.967,success
f7056129-9421-4b41-8a1a-82171e2dd3f2,PhonePe,HDFC_PSP,ICICI,HDFC,1110,UPI,iOS,158,15,1,0.028,0.981,success
962ae466-e8b5-47d4-86ca-18d0d42341a7,GooglePay,SBI_PSP,Axis,ICICI,1162,UPI,iOS,96,4,3,0.036,0.973,success
348cb4c6-c9bb-4e49-b096-dc2488972730,Paytm,SBI_PSP,SBI,SBI,1263,UPI,iOS,58,4,0,0.083,0.974,success
1db22e5f-9e12-4d2b-8ca4-5e76db2ec74f,PhonePe,Axis_PSP,SBI,SBI,845,UPI,Android,75,12,4,0.064,0.944,success
41871577-64b0-43fb-8e71-93623c3d2f4f,GooglePay,Axis_PSP,HDFC,HDFC,1428,UPI,iOS,21,20,3,0.066,0.954,success
03a5a730-b366-49b4-8468-84291f402386,GooglePay,SBI_PSP,ICICI,HDFC,1091,UPI,iOS,206,23,0,0.006,0.973,success
185b7da4-57f2-4823-8a8e-5c1eb778b8a4,PhonePe,HDFC_PSP,ICICI,Axis,1672,UPI,iOS,302,20,3,0.067,0.991,success
1932e20b-d1b9-4d6e-8f85-6edd7805f894,Paytm,SBI_PSP,ICICI,SBI,953,UPI,iOS,130,0,3,0.037,0.974,success
8898a7b3-313b-4b97-8868-7a28f1d40761,Paytm,Axis_PSP,ICICI,SBI,659,UPI,Android,225,5,3,0.042,0.956,success
72b23728-dc45-4379-a042-d207a1847173,Paytm,HDFC_PSP,SBI,Axis,866,UPI,iOS,54,8,2,0.048,0.98,success
9cc741bd-07d2-4976-8324-b41e73cd0a49,GooglePay,HDFC_PSP,SBI,YesBank,537,UPI,Android,254,15,0,0.059,0.975,success
fa25aa61-5c11-429a-bb2a-6e7cb5ab012c,Paytm,Axis_PSP,ICICI,SBI,1181,UPI,Android,135,22,5,0.021,0.949,success
9e1a9717-43f9-4b3d-bc51-7d7d1c280346,Paytm,HDFC_PSP,YesBank,SBI,732,UPI,Android,215,2,0,0.008,0.978,failure
16197d19-7dfe-474a-b761-cfab754ab478,Paytm,Axis_PSP,Axis,YesBank,2680,UPI,iOS,148,16,1,0.065,0.958,failure
07a1d3a4-321c-4732-8f52-29093ebf8951,Paytm,Axis_PSP,YesBank,SBI,561,UPI,iOS,205,19,5,0.095,0.954,failure
f6e3dcb8-a198-4b45-8f42-5003ef081357,GooglePay,HDFC_PSP,HDFC,HDFC,429,UPI,Android,206,15,1,0.068,0.982,success
dff7cbbc-f6b5-4727-a9f5-700cc2f69dd8,GooglePay,Axis_PSP,YesBank,YesBank,1577,UPI,Android,182,17,2,0.082,0.948,success
db5360b3-0c60-41d4-903b-e84cd76bf28a,PhonePe,Axis_PSP,Axis,YesBank,1779,UPI,iOS,190,7,2,0.04,0.956,success
353073a4-caab-4636-9ef8-543a2a13c79c,GooglePay,HDFC_PSP,ICICI,YesBank,1007,UPI,iOS,280,22,5,0.022,0.973,success
4f10eefd-8ef2-4f4b-aa1c-e1f44c942371,Paytm,HDFC_PSP,Axis,ICICI,1586,UPI,iOS,358,11,1,0.083,0.973,success
ee7de08b-f614-4e3a-913d-fd9fb1c0fc4e,GooglePay,Axis_PSP,Axis,SBI,139,UPI,iOS,183,23,5,0.047,0.958,success
c73a48ce-157e-41b9-8c6d-f1996bbc0018,Paytm,Axis_PSP,SBI,SBI,110,UPI,Android,205,18,4,0.145,0.951,success
0a852caa-1146-4a52-9a51-af198c29d051,Paytm,Axis_PSP,YesBank,ICICI,108,UPI,Android,70,1,1,0.084,0.951,success
5341461a-cdf2-487c-a1cf-d4fe80d6bd0a,Paytm,HDFC_PSP,YesBank,Axis,2108,UPI,iOS,239,17,3,0.059,0.973,success
20fc0a18-56d8-43d9-a586-b57de6e3356d,Paytm,HDFC_PSP,SBI,HDFC,1312,UPI,iOS,183,11,3,0.003,0.983,success
baf780cb-1bb2-4e35-9cee-fa4f06f721c2,GooglePay,Axis_PSP,Axis,ICICI,1080,UPI,Android,175,17,2,0.09,0.953,success
71758d0d-8fc3-4cd0-8bfd-0e9cff4d82dc,Paytm,HDFC_PSP,ICICI,SBI,1590,UPI,iOS,179,8,4,0.097,0.979,success
047950f1-212c-4423-a6a6-0995ba824d84,GooglePay,SBI_PSP,Axis,SBI,1684,UPI,iOS,20,16,0,0.061,0.975,success
963de120-015b-4e11-8d4f-85f3d1a2fa14,Paytm,Axis_PSP,HDFC,ICICI,651,UPI,Android,20,16,5,0.084,0.948,success
993e9c3e-209b-4a87-8b9e-ccc34d81a3cb,Paytm,SBI_PSP,YesBank,Axis,2096,UPI,iOS,185,16,4,0.008,0.978,success
3ca99583-f23f-47f5-a95c-cc0212602a2b,Paytm,Axis_PSP,HDFC,YesBank,111,UPI,Android,151,11,4,0.015,0.951,success
0bf4a154-2bb6-48fa-a0fc-73656a2b858e,GooglePay,Axis_PSP,SBI,SBI,1735,UPI,Android,77,21,0,0.012,0.946,failure
3a06d8af-9d2f-410a-860f-47d3529f30f7,PhonePe,SBI_PSP,Axis,ICICI,1144,UPI,iOS,26,18,3,0.119,0.97,success
e8b8539a-ba7c-4076-bf34-dff45932ec2b,PhonePe,SBI_PSP,SBI,HDFC,2134,UPI,Android,278,13,1,0.058,0.977,success
224fd108-edb6-4156-8f5b-5137f41f13ba,PhonePe,SBI_PSP,Axis,HDFC,1377,UPI,iOS,20,23,3,0.072,0.967,success
d8b7e385-64f3-4f29-a40b-b14f857af093,Paytm,HDFC_PSP,HDFC,Axis,681,UPI,Android,186,4,6,0.055,0.979,success
1460051f-b2cd-4a4f-80ca-f5fce6ac4e8c,GooglePay,HDFC_PSP,SBI,Axis,266,UPI,Android,314,17,1,0.067,0.975,success
449faeac-3dd1-4caf-89c0-3edbf04e764b,GooglePay,HDFC_PSP,YesBank,HDFC,1760,UPI,iOS,134,22,0,0.077,0.97,success
9326e5b1-0ddf-45b2-bd02-400657a99988,Paytm,SBI_PSP,SBI,Axis,304,UPI,Android,112,5,0,0.014,0.973,success
10392cb2-bfa9-4de7-aefa-936d932e4fae,GooglePay,SBI_PSP,Axis,YesBank,828,UPI,iOS,54,16,3,0.088,0.973,success
fe9db5fa-746a-4603-af6d-be5553735102,PhonePe,HDFC_PSP,ICICI,ICICI,282,UPI,Android,78,16,4,0.038,0.984,success
6bc149a7-16f4-4da3-9ae0-2b1e8752ff01,PhonePe,Axis_PSP,ICICI,Axis,223,UPI,Android,23,13,6,0.073,0.952,success
53c8415e-9686-4541-ba19-c86b0644a6bf,Paytm,HDFC_PSP,HDFC,YesBank,1160,UPI,Android,168,6,6,0.074,0.978,success
62381865-2d87-45d0-ae2a-8ad0811d5117,Paytm,Axis_PSP,HDFC,ICICI,249,UPI,iOS,174,8,1,0.084,0.957,success
28abe982-00f1-4312-86e9-124a6c913d4a,PhonePe,Axis_PSP,HDFC,SBI,769,UPI,Android,116,21,1,0.062,0.951,success
a4a8c97b-7722-4c11-888c-15ed828ae7fd,GooglePay,SBI_PSP,SBI,SBI,845,UPI,iOS,40,0,0,0.097,0.979,success
7c4ffd60-e660-47a6-8918-c73717928893,PhonePe,HDFC_PSP,HDFC,SBI,921,UPI,Android,43,1,0,0.083,0.978,success
e4e02d80-ad7d-4db2-a812-57f36d80fc02,PhonePe,Axis_PSP,HDFC,Axis,999,UPI,Android,21,13,1,0.045,0.955,success
4c3fedfa-6f28-4c85-b350-98fabec56353,Paytm,SBI_PSP,YesBank,Axis,765,UPI,iOS,111,7,6,0.033,0.973,success
e4305396-7617-48eb-bbdb-0d4d8e5bac88,GooglePay,Axis_PSP,Axis,ICICI,2599,UPI,Android,113,14,2,0.099,0.958,failure
93c8a7bc-2022-4b30-a902-551458556824,PhonePe,Axis_PSP,HDFC,ICICI,1300,UPI,iOS,198,22,1,0.076,0.951,success
518ae8ec-d9b2-414b-9f4a-b171e15de95a,Paytm,HDFC_PSP,HDFC,SBI,2692,UPI,Android,99,13,0,0.077,0.972,success
fd253fdc-db05-4f1c-b3c4-c128b8418787,Paytm,Axis_PSP,SBI,ICICI,3066,UPI,Android,53,18,0,0.052,0.965,failure
c915670f-891d-4969-b7af-2e6ebf07b267,Paytm,Axis_PSP,SBI,HDFC,180,UPI,Android,322,3,2,0.055,0.962,success
f1c35960-6045-4748-b5cf-fbcb7520be00,Paytm,SBI_PSP,Axis,YesBank,539,UPI,Android,146,10,6,0.041,0.972,success
e986339a-3064-4a7d-a148-8f1447429a7e,PhonePe,HDFC_PSP,ICICI,ICICI,2214,UPI,Android,263,9,2,0.057,0.973,success
965773de-194a-4634-9635-0c1a80693435,Paytm,HDFC_PSP,HDFC,ICICI,1062,UPI,Android,237,23,5,0.056,0.98,failure
90ae8e2c-6140-46dc-b1b2-e01cbd61adc2,PhonePe,Axis_PSP,Axis,SBI,1598,UPI,iOS,103,9,3,0.007,0.951,success
a0fc2800-3db0-4f40-b8a8-4cd516a2233c,GooglePay,SBI_PSP,Axis,HDFC,1837,UPI,iOS,217,2,3,0.055,0.975,failure
ed9d13f3-15f8-4f38-8ac7-77d1342c0486,PhonePe,Axis_PSP,SBI,Axis,399,UPI,Android,227,14,3,0.07,0.945,failure
96fe85f9-cfce-4762-8976-978bbd3c73d4,PhonePe,HDFC_PSP,YesBank,Axis,557,UPI,iOS,177,7,4,0.049,0.981,success
f7c07da4-7e18-4e50-aca3-0e7c27e26d56,PhonePe,SBI_PSP,SBI,ICICI,2448,UPI,iOS,189,12,4,0.066,0.972,failure
23aa199c-88ce-4fdb-8722-29e84b83cba1,PhonePe,Axis_PSP,SBI,YesBank,1189,UPI,Android,149,19,5,0.08,0.955,success
e63ae140-2f30-4977-943c-2aad56afafd1,PhonePe,HDFC_PSP,HDFC,Axis,1018,UPI,Android,184,23,6,0.001,0.981,success
1a8a6cf6-795e-4c29-92a8-61fec280fd94,GooglePay,HDFC_PSP,SBI,Axis,574,UPI,Android,56,7,5,0.017,0.979,success
ed778279-b0a0-4203-b6e6-6e7dc6ce6acb,GooglePay,Axis_PSP,Axis,ICICI,1230,UPI,iOS,172,16,0,0.007,0.96,success
45eeee2b-e2ff-4ac8-83fb-53b5c5e645e4,PhonePe,SBI_PSP,YesBank,Axis,1309,UPI,Android,184,11,5,0.008,0.984,success
4575c523-da14-4d04-ae45-3c8f955fe898,Paytm,HDFC_PSP,YesBank,Axis,1070,UPI,Android,92,4,2,0.005,0.979,success
9eec971a-96e8-4f39-9561-b65739e2d138,GooglePay,HDFC_PSP,YesBank,ICICI,3012,UPI,iOS,100,15,2,0.078,0.978,success
884bfec9-f357-40c7-96bd-e88d1de10f4c,GooglePay,SBI_PSP,SBI,HDFC,2968,UPI,Android,100,4,0,0.049,0.972,success
a027f7c7-1931-44d2-8f10-1b40c627f2e2,PhonePe,SBI_PSP,YesBank,HDFC,1320,UPI,Android,230,20,5,0.066,0.967,success
35efd185-e66e-40e7-b828-2db7b4f2af97,GooglePay,Axis_PSP,YesBank,ICICI,1102,UPI,Android,339,18,2,0.104,0.952,success
8fc5f347-69d9-40e8-aa03-562164b5ba6d,PhonePe,HDFC_PSP,HDFC,YesBank,372,UPI,Android,120,5,0,0.003,0.978,success
e2827b55-5a8e-4503-befe-b4203193c6fa,PhonePe,SBI_PSP,SBI,HDFC,1104,UPI,Android,202,11,1,0.013,0.968,success
e4347b7d-d81d-4777-907a-d38e12e8c03c,GooglePay,HDFC_PSP,HDFC,SBI,2082,UPI,Android,91,22,3,0.05,0.971,success
924e7822-820e-4f0c-b29c-075b1d9fe01c,Paytm,HDFC_PSP,ICICI,Axis,2122,UPI,iOS,135,19,4,0.121,0.981,success
f9421ef3-ab3c-48bf-85d4-d1ea7a1e23f4,GooglePay,Axis_PSP,SBI,ICICI,688,UPI,Android,36,21,6,0.064,0.964,success
e718529c-3ee6-46e0-9f62-99d4f2d0da70,GooglePay,Axis_PSP,HDFC,YesBank,248,UPI,Android,304,18,5,0.108,0.955,success
cb453d32-bf6b-40e4-8954-052c2df62dce,Paytm,HDFC_PSP,ICICI,Axis,854,UPI,Android,150,3,0,0.014,0.983,success
913814cc-3059-4b5a-8b1a-2726d55e554a,Paytm,SBI_PSP,YesBank,YesBank,92,UPI,Android,136,8,4,0.045,0.974,success
1f24f6af-551b-4390-af49-720a36e94ff7,PhonePe,SBI_PSP,SBI,SBI,1976,UPI,Android,176,18,1,0.138,0.983,success
bea59ad8-d7d2-4e8e-8b9c-e93e1b729db1,PhonePe,Axis_PSP,Axis,HDFC,2624,UPI,iOS,20,3,5,0.059,0.957,success
ccc6d19f-259b-4982-a567-7e5b0414532a,PhonePe,Axis_PSP,YesBank,SBI,1322,UPI,Android,116,12,2,0.031,0.945,success
879b3998-bc10-482d-ad92-eac5fde01851,Paytm,SBI_PSP,HDFC,HDFC,1767,UPI,iOS,128,8,5,0.056,0.98,failure
5e739906-7be7-4b9d-8d39-265ab16cd0ed,Paytm,HDFC_PSP,YesBank,Axis,1743,UPI,Android,133,12,2,0.0,0.981,failure
5e02eddc-7899-439c-b665-1604dab4b223,Paytm,SBI_PSP,ICICI,ICICI,2489,UPI,Android,184,4,3,0.067,0.968,success
23bf9e5a-db08-49cf-bc1a-7854d295f712,GooglePay,Axis_PSP,HDFC,YesBank,1155,UPI,Android,162,20,5,0.061,0.953,success
ac838223-59e1-4497-ab65-dfb634aa4e62,Paytm,SBI_PSP,SBI,YesBank,1558,UPI,Android,216,8,2,0.006,0.968,success
0966bf29-6943-45c1-b243-1366d9a60858,Paytm,SBI_PSP,ICICI,YesBank,560,UPI,iOS,228,14,2,0.036,0.974,success
510a0a00-59c7-4279-ba7b-c013ccfdd646,PhonePe,HDFC_PSP,Axis,Axis,392,UPI,Android,207,20,3,0.061,0.972,success
b51df1e3-4bf7-4c64-aa12-9383974a1130,Paytm,Axis_PSP,ICICI,ICICI,1295,UPI,Android,99,20,0,0.069,0.961,failure
30496b07-338e-47fb-84a5-57b2454c1f61,PhonePe,SBI_PSP,YesBank,ICICI,1352,UPI,Android,188,1,6,0.022,0.97,success
0e551fe6-5bf5-4491-aa7d-beea5b1d2e31,PhonePe,SBI_PSP,Axis,ICICI,604,UPI,Android,215,14,3,0.086,0.965,success
f16b57f8-af1b-4aa0-b9a0-0429b4570785,PhonePe,HDFC_PSP,YesBank,Axis,1768,UPI,Android,171,8,3,0.099,0.979,success
e90e0420-e855-4156-be91-63411ec04299,Paytm,Axis_PSP,HDFC,Axis,1751,UPI,iOS,20,20,2,0.128,0.953,success
c4c67757-f079-4090-8abc-b9dbfa32d11e,Paytm,Axis_PSP,ICICI,ICICI,1719,UPI,Android,185,19,3,0.083,0.956,failure
79859865-f1b7-4ae5-902e-397f3e92f5e0,PhonePe,Axis_PSP,Axis,Axis,855,UPI,iOS,50,9,3,0.044,0.957,success
7b7babd9-a4ce-4cc9-a08d-c3a2936e4e5c,PhonePe,Axis_PSP,HDFC,SBI,1292,UPI,iOS,327,19,4,0.128,0.961,failure
019e9068-a42a-440f-9a90-7d5600909290,Paytm,SBI_PSP,HDFC,HDFC,316,UPI,iOS,239,11,0,0.063,0.973,success
bfe3e75e-2d75-4564-9303-b6cea7f01094,Paytm,SBI_PSP,Axis,ICICI,1851,UPI,iOS,236,23,5,0.025,0.975,failure
2e026386-e013-431f-88d6-19479709b56a,GooglePay,SBI_PSP,HDFC,HDFC,1043,UPI,Android,248,10,3,0.023,0.977,success
50492e58-a836-4ed5-ad88-8a05f536ba11,GooglePay,Axis_PSP,ICICI,ICICI,1189,UPI,Android,81,0,0,0.054,0.954,success
0217d302-f8a5-4253-a9ed-bcfa31440dcd,PhonePe,SBI_PSP,YesBank,SBI,1234,UPI,Android,124,3,5,0.017,0.972,success
6f0ca8cc-2dcb-4f9c-9115-e2af3ede87da,PhonePe,SBI_PSP,ICICI,HDFC,188,UPI,Android,53,3,1,0.088,0.97,success
a09942bc-c377-48d8-bac8-258ea48c9463,PhonePe,HDFC_PSP,YesBank,HDFC,245,UPI,iOS,43,10,6,0.033,0.974,success
bff431c0-4cda-46c5-8e67-bb776d129309,PhonePe,Axis_PSP,Axis,ICICI,2593,UPI,Android,260,22,4,0.049,0.956,failure
69d12569-1734-4e7d-b8b2-77d5cee04827,Paytm,SBI_PSP,ICICI,YesBank,1843,UPI,Android,58,5,2,0.082,0.972,failure
38844477-bf5c-44a1-a71d-cd44a39fb006,Paytm,Axis_PSP,Axis,HDFC,320,UPI,iOS,75,22,4,0.011,0.951,success
279bb0d3-b6d9-4f3e-ad99-6365549d739a,PhonePe,SBI_PSP,ICICI,Axis,1056,UPI,iOS,108,2,5,0.024,0.981,failure
2865dda5-7a6e-4476-a356-830592973e32,GooglePay,SBI_PSP,Axis,SBI,2094,UPI,Android,277,20,5,0.104,0.966,success
d411a220-7a2f-4aaa-8115-63a8edf2b344,PhonePe,SBI_PSP,Axis,ICICI,2239,UPI,Android,61,11,0,0.0,0.978,success
75423a2a-f9a7-45cc-a31f-efabf88ebbd5,PhonePe,SBI_PSP,YesBank,Axis,1291,UPI,Android,40,18,0,0.11,0.969,success
ad5285e1-105f-463d-a70c-154dab14950a,GooglePay,SBI_PSP,ICICI,HDFC,1716,UPI,iOS,61,5,3,0.093,0.981,failure
3f8f48f0-4ebc-4442-929c-7901427e68d2,GooglePay,Axis_PSP,HDFC,SBI,1576,UPI,Android,187,20,5,0.059,0.951,success
6df234a9-c5ae-427b-ae45-5a15888a1bcf,Paytm,HDFC_PSP,SBI,YesBank,1669,UPI,Android,221,18,4,0.061,0.975,failure
5f2396c5-5a12-467d-a075-0819b4b9fbb7,PhonePe,Axis_PSP,Axis,SBI,1757,UPI,Android,114,11,6,0.003,0.96,failure
ae479bfb-376c-4c7b-8f0b-7760f53d558a,Paytm,SBI_PSP,ICICI,YesBank,1869,UPI,Android,163,21,5,0.014,0.974,success
6138be28-e588-41ad-938f-a13376403d2c,PhonePe,SBI_PSP,HDFC,YesBank,1112,UPI,iOS,163,10,6,0.036,0.975,success
a9ea8cc7-4437-456a-8fc2-359fbdd568d1,Paytm,HDFC_PSP,ICICI,YesBank,1418,UPI,Android,20,8,5,0.035,0.98,failure
4ab3511a-8dbb-4e52-854e-69942ac53259,PhonePe,SBI_PSP,YesBank,SBI,474,UPI,Android,265,11,3,0.025,0.968,success
04f2d9b6-3331-4cd9-a033-d12899f204c2,PhonePe,Axis_PSP,Axis,Axis,255,UPI,Android,342,10,4,0.066,0.968,success
7250bec3-d97f-426b-be09-7b54951c6cb0,GooglePay,SBI_PSP,YesBank,ICICI,2370,UPI,iOS,126,10,3,0.031,0.969,success
cb2a85d7-02d8-4a12-b7c9-22489e96f174,PhonePe,HDFC_PSP,SBI,YesBank,996,UPI,iOS,176,20,2,0.051,0.983,failure
c9676fa7-2a7b-4d86-b0ee-6a28cf20dac7,PhonePe,SBI_PSP,Axis,SBI,1071,UPI,Android,190,6,4,0.021,0.972,success
98d6a9cd-d5b0-4c02-9d45-3047e085494e,GooglePay,SBI_PSP,SBI,Axis,1940,UPI,Android,187,23,0,0.075,0.97,failure
e3d17da7-474e-40f1-bdd0-1d66b1e2df66,GooglePay,SBI_PSP,ICICI,YesBank,1814,UPI,Android,200,8,4,0.027,0.955,failure
428853ee-8981-4a4b-bda6-7bb36d77d966,Paytm,HDFC_PSP,ICICI,HDFC,2025,UPI,iOS,169,10,6,0.019,0.978,success
e470f71a-0ae2-40bd-99c0-9f689c136f02,PhonePe,Axis_PSP,YesBank,Axis,322,UPI,Android,292,7,6,0.021,0.953,success
08e467f0-3156-4377-9f97-e067a26b3463,GooglePay,Axis_PSP,YesBank,YesBank,131,UPI,iOS,219,8,6,0.058,0.961,success
0a38fd25-aea6-40a9-ab45-0c33d69d6158,GooglePay,Axis_PSP,Axis,HDFC,2894,UPI,Android,107,13,3,0.041,0.951,failure
7afcc388-ebcd-41b7-8057-42796ca77d9e,PhonePe,Axis_PSP,HDFC,ICICI,148,UPI,Android,160,16,0,0.047,0.946,failure
24b3e8be-27d8-44b8-aab3-9b30cd1f856b,GooglePay,SBI_PSP,YesBank,Axis,1434,UPI,Android,212,20,6,0.06,0.972,success
f48b2619-7b06-4bb7-aaeb-2021bf3e230d,GooglePay,Axis_PSP,ICICI,SBI,1956,UPI,Android,31,6,4,0.016,0.956,failure
12da8d1c-1ec3-4378-8ceb-2161a2a047b0,GooglePay,SBI_PSP,YesBank,Axis,326,UPI,iOS,405,22,5,0.069,0.971,success
8338da83-2bca-43cc-8752-dc59c67a15cf,GooglePay,SBI_PSP,ICICI,Axis,1282,UPI,Android,78,10,1,0.083,0.966,success
3ae221ca-272e-4f48-873d-d96b7ae73cc8,GooglePay,Axis_PSP,HDFC,Axis,45,UPI,iOS,42,1,2,0.002,0.954,success
194191b5-2f38-459e-93fb-22cd236a9b78,Paytm,HDFC_PSP,YesBank,YesBank,1014,UPI,Android,228,18,2,0.055,0.978,success
4eee6a39-9103-47f7-9992-8e37d9e0e470,Paytm,Axis_PSP,SBI,SBI,873,UPI,iOS,50,18,0,0.129,0.949,success
0b7a2274-1455-4aea-a269-3d8d3b94f839,Paytm,HDFC_PSP,Axis,Axis,2199,UPI,Android,133,23,6,0.058,0.98,success
80789cc4-4f6d-414d-aaea-928ef6fd2da4,GooglePay,Axis_PSP,ICICI,Axis,899,UPI,Android,97,17,0,0.086,0.945,success
98518f5d-7fe2-4a3f-b51b-583c56b80cd8,PhonePe,HDFC_PSP,YesBank,Axis,1653,UPI,Android,124,13,1,0.088,0.989,success
ea72ab83-37dc-4610-9d44-c7bf21c6b892,GooglePay,SBI_PSP,SBI,HDFC,1212,UPI,Android,222,19,6,0.108,0.972,success
41f2cb01-1220-4919-928f-02ef78dfa628,Paytm,HDFC_PSP,SBI,ICICI,761,UPI,Android,193,23,2,0.02,0.981,success
0c0223fd-b910-4069-a078-d31c9c6113e9,GooglePay,Axis_PSP,ICICI,SBI,2481,UPI,iOS,188,22,2,0.095,0.969,success
a39baa7b-a8b1-4ec5-aa2c-f71cdef37083,PhonePe,Axis_PSP,ICICI,HDFC,1910,UPI,Android,127,5,6,0.027,0.952,success
5c6a254c-e44b-48c7-bd13-f6d03ee1b084,PhonePe,HDFC_PSP,HDFC,HDFC,1395,UPI,Android,48,4,2,0.088,0.97,success
6bee7c4a-5326-4d62-9347-d169f733e480,GooglePay,Axis_PSP,HDFC,ICICI,440,UPI,iOS,197,16,1,0.016,0.958,success
cbc07d69-b4d9-43de-a253-a2d4c13a0f69,PhonePe,HDFC_PSP,HDFC,SBI,1523,UPI,iOS,20,16,4,0.059,0.983,success
c63aeee1-1ee6-4afb-be76-7acc971416ab,GooglePay,Axis_PSP,YesBank,ICICI,365,UPI,Android,54,21,6,0.069,0.957,failure
ea253f73-07ac-461e-a731-783d8c2f192b,Paytm,SBI_PSP,SBI,YesBank,1010,UPI,iOS,241,12,5,0.048,0.971,success
90191433-5a5a-4354-861b-b2f244138fb6,PhonePe,Axis_PSP,YesBank,ICICI,217,UPI,iOS,147,23,6,0.053,0.945,success
f6d8827d-dd02-4da3-8c3e-d532263ceaa1,PhonePe,Axis_PSP,ICICI,SBI,2011,UPI,iOS,284,2,1,0.078,0.96,success
13427116-4b19-4387-b705-ca8c117da6d1,PhonePe,HDFC_PSP,SBI,Axis,667,UPI,iOS,165,19,4,0.114,0.986,success
908e6d2c-5837-45a6-be62-9c43a444eb70,Paytm,HDFC_PSP,SBI,Axis,2673,UPI,Android,20,14,6,0.038,0.975,failure
5af3c967-02a7-43c1-a492-6843e4407c4e,GooglePay,HDFC_PSP,SBI,SBI,940,UPI,Android,347,12,4,0.008,0.986,failure
d9899ae4-d38c-4dff-bbfe-1389ff3f0b28,GooglePay,Axis_PSP,ICICI,YesBank,336,UPI,iOS,328,18,1,0.125,0.954,success
7e52e22a-207d-4583-a79a-0f68d188b369,Paytm,SBI_PSP,HDFC,Axis,2324,UPI,iOS,229,6,1,0.053,0.963,success
98931c51-1361-4434-b1a3-e4cbacaf0deb,PhonePe,HDFC_PSP,ICICI,Axis,487,UPI,iOS,169,14,6,0.041,0.98,success
